steamid,personaname,loccountrycode,recent_playtime_hours,profileurl,two_weeks
76561199059786655,Luce,CA,14.08,https://steamcommunity.com/id/handsomeboiluce/,14.63
76561198453074656,GFG,BG,21.3,https://steamcommunity.com/id/198891981/,21.45
76561199795140233,MaShaQ.Q2❤,,196.02,https://steamcommunity.com/profiles/76561199795140233/,178.33
76561199812060778,VĄMP¡RE ᴴᵁᴺᵀ,AE,5.73,https://steamcommunity.com/id/smamjad2/,5.2
76561199539444702,gram gram,US,67.57,https://steamcommunity.com/profiles/76561199539444702/,71.1
76561198080643263,jonzuk,US,43.43,https://steamcommunity.com/id/jonzuk/,48.55
76561198992736297,Frettor,AR,2.1,https://steamcommunity.com/id/unhackedfreak/,7.18
76561199231253857,Thatscottishtruckspotter,,116.8,https://steamcommunity.com/profiles/76561199231253857/,120.08
76561199444110289,swiss,US,6.42,https://steamcommunity.com/id/sillylycanroc/,6.62
76561199169740738,Haloed,,9.7,https://steamcommunity.com/profiles/76561199169740738/,30.85
76561198888852027,realdeal0800,US,17.07,https://steamcommunity.com/profiles/76561198888852027/,30.95
76561198180877701,Master Eliga,,8.83,https://steamcommunity.com/profiles/76561198180877701/,6.28
76561199085262728,RadLad ツ,US,7.42,https://steamcommunity.com/id/XxRadLadxX/,7.58
76561198068394195,Reformedbtw,ES,80.0,https://steamcommunity.com/id/Ref0rmedbtw/,87.87
76561199127728225,maxwell.ousey,,18.8,https://steamcommunity.com/profiles/76561199127728225/,18.82
76561199017091581,I am homiesexuall,US,57.97,https://steamcommunity.com/profiles/76561199017091581/,53.75
76561198936538838,Tyk0u,,0.0,https://steamcommunity.com/id/Tyk0u/,0.0
76561199218268206,coolcat,CA,7.8,https://steamcommunity.com/profiles/76561199218268206/,9.73
76561198219810305,StreaX,IN,33.1,https://steamcommunity.com/profiles/76561198219810305/,37.72
76561198317378674,clemivy_,MY,19.57,https://steamcommunity.com/id/nuraf26/,17.33
76561198018951087,Hazelnut,DE,69.25,https://steamcommunity.com/profiles/76561198018951087/,56.22
76561199372055552,Chip,IT,0.0,https://steamcommunity.com/profiles/76561199372055552/,0.0
76561198317432230,DeCola,,18.23,https://steamcommunity.com/id/dclre/,26.32
76561198040109336,Taurnado,GB,27.23,https://steamcommunity.com/id/Lovehoof/,37.63
76561199610616926,adviksis9,,0.0,https://steamcommunity.com/profiles/76561199610616926/,0.0
76561199811484999,Iunixx CSGOSKINS,RO,43.7,https://steamcommunity.com/profiles/76561199811484999/,48.85
76561198241385104,hxibo,TH,43.08,https://steamcommunity.com/id/hxibo/,111.47
76561199520408871,Pingu,PL,14.48,https://steamcommunity.com/profiles/76561199520408871/,17.65
76561199117360063,geneva suggestion,,57.7,https://steamcommunity.com/id/AnxietyAndPanic/,63.32
76561197985528387,Glliw,US,3.48,https://steamcommunity.com/profiles/76561197985528387/,4.32
76561198041292063,clarence,GB,37.73,https://steamcommunity.com/id/TheOriginalDeer/,40.48
76561198849500445,dab abuser,US,37.97,https://steamcommunity.com/profiles/76561198849500445/,40.4
76561198375481715,eldrippy,US,983.62,https://steamcommunity.com/id/eldrippy/,945.92
76561199408192484,YodaGamer12,,57.62,https://steamcommunity.com/profiles/76561199408192484/,62.2
76561198090357675,someone,,80.42,https://steamcommunity.com/profiles/76561198090357675/,81.2
76561198107253604,powerstriker,,63.3,https://steamcommunity.com/profiles/76561198107253604/,57.65
76561199387597244,Ken,ID,19.25,https://steamcommunity.com/profiles/76561199387597244/,20.23
76561198043144629,Bucks,US,14.52,https://steamcommunity.com/profiles/76561198043144629/,12.57
76561199810956746,//,,0.0,https://steamcommunity.com/profiles/76561199810956746/,0.0
76561198996961122,Xergos,VN,13.57,https://steamcommunity.com/id/337132223/,13.57
76561198126872058,DildoBaggins,,13.63,https://steamcommunity.com/profiles/76561198126872058/,14.48
76561198391240294,Lil Jelly,KR,3.65,https://steamcommunity.com/id/1Jelly/,5.5
76561198963101373,IamDaDoge,US,9.63,https://steamcommunity.com/profiles/76561198963101373/,7.43
76561198279880203,Dwight Schrute,,25.47,https://steamcommunity.com/id/arlieperezjay/,25.57
76561198074251459,matas.69,,0.0,https://steamcommunity.com/profiles/76561198074251459/,0.0
76561199260938244,Spooxl,US,45.55,https://steamcommunity.com/profiles/76561199260938244/,48.95
76561198977411248,sigilvnmpire,US,46.67,https://steamcommunity.com/profiles/76561198977411248/,54.97
76561199211585201,R3AL3AZYY,,78.2,https://steamcommunity.com/profiles/76561199211585201/,80.05
76561199011594012,PixelatedJesus,,23.9,https://steamcommunity.com/profiles/76561199011594012/,31.65
76561197967726793,Trun,US,51.52,https://steamcommunity.com/id/trunphin/,49.53
76561198936747923,StillGeeking,US,59.38,https://steamcommunity.com/id/CoryN7/,58.93
76561198084444029,raimann111,GB,28.57,https://steamcommunity.com/profiles/76561198084444029/,26.07
76561199706565212,danibso,,12.87,https://steamcommunity.com/profiles/76561199706565212/,4.95
76561199379143924,hmmdl,NZ,8.3,https://steamcommunity.com/id/hmmdl/,10.13
76561198953765650,Thompson,ID,2.93,https://steamcommunity.com/profiles/76561198953765650/,3.05
76561198323927131,ee5555,US,45.17,https://steamcommunity.com/profiles/76561198323927131/,43.05
76561199589680938,Frostbite,LT,16.02,https://steamcommunity.com/profiles/76561199589680938/,16.02
76561199014217150,lyfe.ben,,16.37,https://steamcommunity.com/profiles/76561199014217150/,13.1
76561198170693817,Zayic,CA,2.8,https://steamcommunity.com/profiles/76561198170693817/,2.3
76561199113327425,StubbornSnake,US,0.0,https://steamcommunity.com/id/Hahapeepeesuck/,0.0
76561198202719306,demiSEC,CH,68.1,https://steamcommunity.com/profiles/76561198202719306/,65.23
76561199151956125,Jukka Laakkonen,FI,2.05,https://steamcommunity.com/profiles/76561199151956125/,5.23
76561199001201546,Ate,,30.2,https://steamcommunity.com/profiles/76561199001201546/,30.2
76561198982957318,klak,GB,17.92,https://steamcommunity.com/profiles/76561198982957318/,18.37
76561198082781609,Takoyaki,,121.62,https://steamcommunity.com/profiles/76561198082781609/,122.7
76561199509408438,hiro,,0.0,https://steamcommunity.com/id/Hiroshji/,0.0
76561198051609910,Raffo,BR,14.55,https://steamcommunity.com/profiles/76561198051609910/,15.13
76561199544061908,kosibrown2022,,20.45,https://steamcommunity.com/profiles/76561199544061908/,2.58
76561199513885654,matsui,,9.93,https://steamcommunity.com/profiles/76561199513885654/,8.8
76561198154954404,sSHHHHHHHHHHHHHHHHHHHHHHHHHHHHHH,US,27.62,https://steamcommunity.com/profiles/76561198154954404/,25.65
76561198069208571,TheGuyWithTheThingOnHisHead,SE,94.02,https://steamcommunity.com/profiles/76561198069208571/,88.78
76561199453649434,playtime6400,,35.87,https://steamcommunity.com/profiles/76561199453649434/,42.35
76561198363451547,Siradof,US,140.35,https://steamcommunity.com/profiles/76561198363451547/,133.7
76561198817379991,Vilo,,6.48,https://steamcommunity.com/profiles/76561198817379991/,8.13
76561199105878662,Lucius,HK,0.0,https://steamcommunity.com/profiles/76561199105878662/,0.0
76561199090810438,keings,ID,16.9,https://steamcommunity.com/profiles/76561199090810438/,17.23
76561198960055399,dubium,,54.32,https://steamcommunity.com/id/dubiumo/,52.75
76561199447198302,2threealecs,RO,7.78,https://steamcommunity.com/id/alecsfrmdao/,10.27
76561199540705697,PLA2N | STRAH,BY,18.02,https://steamcommunity.com/profiles/76561199540705697/,24.88
76561199173246810,Frenzy458,US,45.02,https://steamcommunity.com/profiles/76561199173246810/,42.87
76561198010792465,FreShaVocaDo,NL,30.03,https://steamcommunity.com/profiles/76561198010792465/,27.82
76561199216071079,TIeatas,,43.18,https://steamcommunity.com/profiles/76561199216071079/,39.75
76561199476594297,Milkenjoyer,FI,44.32,https://steamcommunity.com/profiles/76561199476594297/,44.92
76561198355788298,Rakhons,ID,48.12,https://steamcommunity.com/profiles/76561198355788298/,50.12
76561198337354770,Khu,US,51.17,https://steamcommunity.com/profiles/76561198337354770/,57.45
76561198123765730,Raidon,,126.03,https://steamcommunity.com/profiles/76561198123765730/,124.33
76561199554475351,Ananas,CZ,8.05,https://steamcommunity.com/id/Ananas45669/,19.1
76561198108828061,Bubbolz,US,0.0,https://steamcommunity.com/profiles/76561198108828061/,0.0
76561199074600118,Acyou22,US,2.2,https://steamcommunity.com/profiles/76561199074600118/,2.35
76561197981904390,lastsailor23,,10.07,https://steamcommunity.com/profiles/76561197981904390/,10.07
76561198030798532,M1sAnthr0p1c,AU,50.22,https://steamcommunity.com/id/M1sAnthr0p1c/,45.38
76561199097233574,spicy,,85.78,https://steamcommunity.com/profiles/76561199097233574/,85.4
76561198020414391,-DA- Brother Captain Azyria,KR,0.0,https://steamcommunity.com/id/XxAzyAzyXx/,0.0
76561198073399956,Ryn,US,4.35,https://steamcommunity.com/id/yyismyname/,4.35
76561199522658469,themanwiththeironfist,AE,12.67,https://steamcommunity.com/id/ironfisttheman/,12.98
76561198125721449,Bissy,,28.5,https://steamcommunity.com/profiles/76561198125721449/,27.12
76561197965265724,Серёга RAMPAGE,RU,42.0,https://steamcommunity.com/profiles/76561197965265724/,42.68
76561198877832642,EmeraldDen,US,67.8,https://steamcommunity.com/profiles/76561198877832642/,58.43
76561199043023153,Naainz,,66.42,https://steamcommunity.com/profiles/76561199043023153/,65.0
76561199482760280,StarBoy111,,0.32,https://steamcommunity.com/profiles/76561199482760280/,0.32
76561198439703208,Lil Saturn,UA,20.77,https://steamcommunity.com/id/imgonnaputyouinthemeatgrinder/,13.77
76561199228368850,Capy1234.x11,,6.13,https://steamcommunity.com/profiles/76561199228368850/,4.17
76561198248404466,schplinky,,11.83,https://steamcommunity.com/id/schplink/,12.9
76561198065323822,Wife took the kids,,2.3,https://steamcommunity.com/profiles/76561198065323822/,2.3
76561198043263557,Phát Dong,VN,20.15,https://steamcommunity.com/id/wodazbjorn/,20.82
76561199059239822,Poggers_is_COOL,US,15.25,https://steamcommunity.com/profiles/76561199059239822/,15.38
76561198127548850,BYPAK-TheGrammarfucker,,36.25,https://steamcommunity.com/profiles/76561198127548850/,36.25
76561199158383460,Sarah,,37.62,https://steamcommunity.com/profiles/76561199158383460/,29.95
76561198325405919,Nox,,32.95,https://steamcommunity.com/profiles/76561198325405919/,32.23
76561198044728764,Wulrus,ZW,28.87,https://steamcommunity.com/id/WulrusStrangler/,31.3
76561198282710179,@Kids@-vip,RO,65.37,https://steamcommunity.com/id/PoohSayDestroyer/,64.02
76561199131985314,Alesyls,GB,8.1,https://steamcommunity.com/profiles/76561199131985314/,12.0
76561199006915190,MiNAS,,60.27,https://steamcommunity.com/id/MiNASDeaD/,71.57
76561198059393299,SHRIKE,GB,15.35,https://steamcommunity.com/profiles/76561198059393299/,15.35
76561199151970675,Daisaku Kuze,DE,51.48,https://steamcommunity.com/profiles/76561199151970675/,47.67
76561198117687782,Aldair,BG,50.48,https://steamcommunity.com/profiles/76561198117687782/,51.43
76561198205889861,XANILDO,BR,1693.97,https://steamcommunity.com/id/giancaraio/,1139.03
76561199799973011,jadianmoya,,0.73,https://steamcommunity.com/profiles/76561199799973011/,0.0
76561199056662875,Amethyst,US,65.97,https://steamcommunity.com/id/DrepL1kesP1zZa/,65.55
76561198857265731,TheAJC,,0.0,https://steamcommunity.com/profiles/76561198857265731/,0.0
76561198138279045,Centum_C,,0.0,https://steamcommunity.com/id/CALOEHH/,0.0
76561198209158889,Ellectric,US,0.17,https://steamcommunity.com/id/Sleepyst/,0.17
76561198046718726,Johnny Two Tips,US,43.82,https://steamcommunity.com/profiles/76561198046718726/,50.65
76561199040590959,Cool@$$Mofo,US,6.17,https://steamcommunity.com/profiles/76561199040590959/,6.85
76561199274203504,York Hunt,AQ,106.9,https://steamcommunity.com/profiles/76561199274203504/,100.75
76561198870479110,Butcher,HU,46.1,https://steamcommunity.com/id/MB4DkeyMLNRMark/,43.35
76561199067554524,fap fap your piska,XK,0.13,https://steamcommunity.com/id/pfxel/,0.13
76561198068847560,SIG,US,46.18,https://steamcommunity.com/profiles/76561198068847560/,41.25
76561198068017936,Cyber Chipmunk,,0.0,https://steamcommunity.com/profiles/76561198068017936/,0.0
76561199204571824,Smoke 333,,147.7,https://steamcommunity.com/profiles/76561199204571824/,140.78
76561199216101635,ВЕЛИКИЙ,RU,43.12,https://steamcommunity.com/id/saeqwSwagslll/,35.85
76561198448905986,Tbis109,AU,84.7,https://steamcommunity.com/id/Tbis109/,85.6
76561198103849060,Struan,,107.38,https://steamcommunity.com/profiles/76561198103849060/,106.95
76561199732704411,lemon-lime,FI,24.37,https://steamcommunity.com/id/lemoney-lime/,16.65
76561198888052779,G,,65.82,https://steamcommunity.com/id/babiqka/,72.62
76561198442800139,EggRobo,GB,81.93,https://steamcommunity.com/id/EggRobo1273/,94.57
76561199221720275,one,RU,166.57,https://steamcommunity.com/profiles/76561199221720275/,167.2
76561198987166303,BOGDAN,,19.15,https://steamcommunity.com/profiles/76561198987166303/,21.55
76561198182929766,CombatClown11,US,12.43,https://steamcommunity.com/profiles/76561198182929766/,11.85
76561198383996684,Buciosek,PL,46.28,https://steamcommunity.com/id/Buciosek/,48.57
76561199553770745,BlondedPablo,,16.8,https://steamcommunity.com/profiles/76561199553770745/,13.47
76561198365876361,Mortis,,13.08,https://steamcommunity.com/profiles/76561198365876361/,13.28
76561199023336328,Fran1033,,41.03,https://steamcommunity.com/profiles/76561199023336328/,35.93
76561198103631003,Luca,AR,51.4,https://steamcommunity.com/id/lucamartinn/,46.4
76561198375859077,✪Cocow,,66.07,https://steamcommunity.com/profiles/76561198375859077/,60.32
76561198106117201,𝖒𝖎𝖘𝖋𝖎𝖙,DE,49.73,https://steamcommunity.com/id/misfithz/,46.0
76561199784266170,centrifuga,,0.0,https://steamcommunity.com/profiles/76561199784266170/,0.0
76561199089601475,orebelated,AU,33.18,https://steamcommunity.com/profiles/76561199089601475/,37.0
76561199536673900,LunchLady Reena,,16.6,https://steamcommunity.com/profiles/76561199536673900/,14.37
76561198293197406,candilynredd,US,0.0,https://steamcommunity.com/profiles/76561198293197406/,0.0
76561199466595820,smiltelab,LT,0.48,https://steamcommunity.com/profiles/76561199466595820/,0.53
76561198359816182,[ TELE ] Wok Wack,TH,26.42,https://steamcommunity.com/profiles/76561198359816182/,28.43
76561199028905555,Krebabs,,41.57,https://steamcommunity.com/profiles/76561199028905555/,82.73
76561198444167453,nah,,11.12,https://steamcommunity.com/id/TurtleDog3003/,14.17
76561199050713389,Thing #1,,106.13,https://steamcommunity.com/profiles/76561199050713389/,112.83
76561198845124176,SasGat  ( T﹏T ) ,DE,0.0,https://steamcommunity.com/id/SassyGatto/,0.0
76561198406584817,CryptoMoni,US,0.0,https://steamcommunity.com/profiles/76561198406584817/,0.0
76561198005584389,Ardent Fennec,CA,42.5,https://steamcommunity.com/id/GryphonActual/,45.68
76561198427001707,Felix236Cat,AU,83.15,https://steamcommunity.com/profiles/76561198427001707/,84.5
76561198054832609,2BVayne,US,96.93,https://steamcommunity.com/id/2BVayne/,86.18
76561198411538153,happy_yeti,US,2.7,https://steamcommunity.com/profiles/76561198411538153/,2.68
76561199699765831,Bune ⇆,DE,0.0,https://steamcommunity.com/id/buneciao/,0.0
76561199006507271,edy,,13.78,https://steamcommunity.com/profiles/76561199006507271/,15.68
76561198324316750,lel,,0.67,https://steamcommunity.com/id/alahuakbar123/,0.67
76561198893918981,pnk.exe,RO,54.9,https://steamcommunity.com/profiles/76561198893918981/,61.87
76561198331676411,artis1666,,124.43,https://steamcommunity.com/profiles/76561198331676411/,134.97
76561199123404829,YourLocalFrenchman1119,,41.45,https://steamcommunity.com/profiles/76561199123404829/,55.03
76561198005499691,Siwyj,,147.75,https://steamcommunity.com/profiles/76561198005499691/,148.38
76561199052398250,Johann Münberg,DE,38.87,https://steamcommunity.com/id/Kuff24/,39.62
76561198342289126,(Ferrari Peek) Emir,TR,0.0,https://steamcommunity.com/profiles/76561198342289126/,0.0
76561199229567009,propickle.mobile1234,,10.45,https://steamcommunity.com/profiles/76561199229567009/,9.0
76561198011392457,python1L,US,19.92,https://steamcommunity.com/id/python1live/,24.0
76561199121338180,xfirwolf,US,39.25,https://steamcommunity.com/profiles/76561199121338180/,43.02
76561199229326851,eta,,80.87,https://steamcommunity.com/profiles/76561199229326851/,86.23
76561198952119948,POOTER,,58.72,https://steamcommunity.com/profiles/76561198952119948/,58.72
76561198338641984,autistic prime,,35.7,https://steamcommunity.com/profiles/76561198338641984/,50.27
76561198033364961,Kingzac,GB,0.0,https://steamcommunity.com/profiles/76561198033364961/,0.0
76561198181896019,OferMalabi,IL,30.0,https://steamcommunity.com/profiles/76561198181896019/,38.05
76561199666184672,boy,US,17.4,https://steamcommunity.com/id/nothingsupermariomaximL0REX/,16.07
76561198430608012,KeepUp,,39.18,https://steamcommunity.com/profiles/76561198430608012/,44.28
76561198450751958,Cross_Hunter,RO,39.85,https://steamcommunity.com/profiles/76561198450751958/,42.13
76561199215978433,SoLØ-WaY,UA,83.8,https://steamcommunity.com/profiles/76561199215978433/,78.02
76561199592032332,PisangKuAda2,ID,9.42,https://steamcommunity.com/id/PisangKuAda2/,16.95
76561198250145968,Goose Honk,SO,66.82,https://steamcommunity.com/id/ReservoirGooses/,65.43
76561198442618387,𝓊𝒏ȴ𝓊c𝓴γ | Kayo,DE,50.32,https://steamcommunity.com/profiles/76561198442618387/,61.25
76561199122469496,ruru,,25.45,https://steamcommunity.com/profiles/76561199122469496/,29.62
76561198998695178,JCPENNYS69s,,49.9,https://steamcommunity.com/profiles/76561198998695178/,52.65
